date,open,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,13:15,13:30,13:45,14:00,14:15,14:30,14:45,close
2010-01-04,7.584460258483887,7.612006664276123,7.584460258483887,7.685463905334473,7.657917499542236,7.667099952697754,7.657917499542236,7.639553070068359,7.621189117431641,7.685463905334473,7.657917499542236,7.657917499542236,7.713010311126709,7.685463905334473,7.676281929016113,7.648735523223877,7.593642711639404
2010-01-05,7.612006664276123,7.7405571937561035,7.69464635848999,7.667099952697754,7.657917499542236,7.70382833480835,7.70382833480835,7.713010311126709,7.722192764282227,7.749739170074463,7.722192764282227,7.69464635848999,7.722192764282227,7.722192764282227,7.722192764282227,7.722192764282227,7.76810359954834
2010-01-06,7.8048319816589355,7.713010311126709,7.685463905334473,7.713010311126709,7.722192764282227,7.713010311126709,7.70382833480835,7.731374740600586,7.722192764282227,7.76810359954834,7.76810359954834,7.70382833480835,7.70382833480835,7.70382833480835,7.70382833480835,7.657917499542236,7.63037109375
2010-01-07,7.63037109375,7.657917499542236,7.713010311126709,8.39249038696289,8.245575904846191,8.227210998535156,8.39249038696289,8.39249038696289,8.39249038696289,8.39249038696289,8.39249038696289,8.39249038696289,8.355761528015137,8.39249038696289,8.39249038696289,8.39249038696289,8.39249038696289
2010-01-08,8.346579551696777,8.603679656982422,8.677136421203613,8.62204360961914,8.723047256469727,8.530221939086914,8.53940486907959,8.53940486907959,8.585315704345703,8.576132774353027,8.640408515930176,8.732230186462402,8.952601432800293,8.879144668579102,8.732230186462402,8.805686950683594,8.686319351196289
2010-01-11,8.585315704345703,8.934237480163574,8.915872573852539,8.750594139099121,8.741412162780762,8.796504974365234,8.76895809173584,8.75977611541748,8.851597785949707,8.778141021728516,8.741412162780762,8.750594139099121,8.686319351196289,8.649590492248535,8.612861633300781,8.576132774353027,8.658772468566895
2010-01-12,8.640408515930176,8.796504974365234,8.640408515930176,8.640408515930176,8.640408515930176,8.585315704345703,8.603679656982422,8.658772468566895,8.612861633300781,8.631226539611816,8.695501327514648,8.732230186462402,8.686319351196289,8.62204360961914,8.603679656982422,8.62204360961914,8.704683303833008
2010-01-13,8.54858684539795,8.603679656982422,8.511857986450195,8.493494033813477,8.502676010131836,8.438401222229004,8.420036315917969,8.493494033813477,8.465947151184082,8.429218292236328,8.39249038696289,8.328214645385742,8.41085433959961,8.39249038696289,8.39249038696289,8.420036315917969,8.355761528015137
2010-01-14,8.40167236328125,8.429218292236328,8.429218292236328,8.420036315917969,8.41085433959961,8.39249038696289,8.40167236328125,8.364943504333496,8.41085433959961,8.429218292236328,8.502676010131836,8.438401222229004,8.447583198547363,8.484312057495117,8.456765174865723,8.484312057495117,8.493494033813477
2010-01-15,8.475129127502441,8.484312057495117,8.429218292236328,8.511857986450195,8.53940486907959,8.521039962768555,8.53940486907959,8.493494033813477,8.502676010131836,8.484312057495117,8.456765174865723,8.429218292236328,8.420036315917969,8.420036315917969,8.355761528015137,8.41085433959961,8.429218292236328
